RECORD INDEX,NEIGHBORHOOD,BLDGCAT,BLDGDESCRIPTION,TAXCLP,BLOCK,LOT,BLDGCP,ADDRESS,ZIP_CODE,RESIDENTIAL_ UNITS,COMMERCIAL_UNITS,UNITS,LANDSFT,GROSSSF,BUILT,TAXCLSALE,BLDGCTOS,SALE_PRICE,SALE_DATE
4337,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 11A6A",10031,,,,,,1957,2,D4,"$285,000.00",4/12/2023
4338,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 3B2",10031,,,,,,1957,2,D4,$0.00,12/20/2022
4339,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 4C1",10031,,,,,,1957,2,D4,$0.00,10/10/2023
4340,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 5C2A",10031,,,,,,1957,2,D4,"$292,000.00",3/30/2023
4341,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 6B3",10031,,,,,,1957,2,D4,"$441,500.00",4/13/2023
4342,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2053,1,D4,"345 WEST 145TH STREET, 9A5",10031,,,,,,1957,2,D4,"$685,000.00",2/6/2023
4343,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2054,62,D4,"409 EDGECOMBE AVENUE, 2G",10032,,,,,,1917,2,D4,"$315,000.00",2/7/2023
4344,HARLEM-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,2054,62,D4,"409 EDGECOMBE AVENUE, 6A",10032,,,,,,1917,2,D4,"$700,000.00",12/22/2022
4345,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1735,1107,R2,"66 WEST 138TH STREET, 2C",10037,1,,1,,,1900,2,R2,"$305,000.00",3/28/2023
4346,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1735,1111,R2,"66 WEST 138TH STREET, 3C",10037,1,,1,,,1900,2,R2,"$315,000.00",6/13/2023
4347,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1735,1116,R2,"66 WEST 138TH STREET, 4D",10037,1,,1,,,1900,2,R2,"$320,000.00",6/20/2023
4348,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1735,1119,R2,"66 WEST 138TH STREET, 5C",10037,1,,1,,,1900,2,R2,"$315,000.00",8/30/2023
4349,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1735,1120,R2,"66 WEST 138TH STREET, 5D",10037,1,,1,,,1900,2,R2,"$303,000.00",4/26/2023
4350,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1928,1201,R2,"252 WEST 123 STREET, GARD1",10027,1,,1,,,1910,2,R2,"$930,000.00",5/16/2023
4351,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1928,1203,R2,"252 WEST 123 STREET, 3",10027,1,,1,,,1910,2,R2,$0.00,1/6/2023
4352,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1942,1016,R2,2556 FREDRICK DOUGLASS BL,10030,1,,1,,,,2,R2,"$757,000.00",3/17/2023
4353,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1942,1023,R2,"2560 FREDERICK DOUGLASS BOULEVARD, 2560A",10030,1,,1,,,,2,R2,"$910,000.00",11/8/2022
4354,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1944,1210,R2,"411 MANHATTAN AVENUE, A-9",10026,1,,1,,,1910,2,R2,"$950,000.00",11/21/2022
4355,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1944,1213,R2,"417 MANHATTAN AVENUE, B-1",10026,1,,1,,,1910,2,R2,"$495,000.00",5/9/2023
4356,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1944,1240,R2,"421 MANHATTAN AVENUE, C-16",10026,1,,1,,,1910,2,R2,"$625,000.00",7/6/2023
4357,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,1950,1117,R2,"371 WEST 123RD FLOOR, 8B",10027,1,,1,,,2016,2,R2,"$1,925,000.00",6/15/2023
4358,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,2023,1117,R2,"2576 FREDERICK DOUGLASS BLVD, 2576B",10030,1,,1,,,,2,R2,"$953,000.00",10/20/2023
4359,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,2025,1009,R2,"202 WEST 140 STREET, 2E",10030,1,,1,,,1926,2,R2,"$679,000.00",6/1/2023
4360,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,2041,1109,R2,"300 WEST 138 STREET, 2577B",10030,1,,1,,,,2,R2,"$937,000.00",4/24/2023
4361,HARLEM-CENTRAL,12,CONDOS - WALKUP APARTMENTS,2,2042,1120,R2,"2611 FREDERICK DOUGLASS BLVD, 3G",10030,1,,1,,,,2,R2,$0.00,4/3/2023
4362,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1594,1015,R4,"10 LENOX AVENUE, 5C",10026,1,,1,,,2018,2,R4,$0.00,1/26/2023
4363,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1080,R4,"1330 5TH AVENUE, 2A",10026,1,,1,,,1989,2,R4,"$755,000.00",6/13/2023
4364,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1081,R4,"1330 FIFTH AVENUE, 2B",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4365,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1082,R4,"1330 FIFTH AVENUE, 2C",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4366,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1084,R4,"1330 FIFTH AVENUE, 2E",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4367,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1085,R4,"1330 FIFTH AVENUE, 2F",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4368,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1086,R4,"1330 FIFTH AVENUE, 2G",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4369,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1087,R4,"1330 FIFTH AVENUE, 2H",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4370,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1089,R4,"1330 FIFTH AVENUE, 2J",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4371,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1090,R4,"1330 FIFTH AVENUE, 2K",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4372,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1092,R4,"1330 FIFTH AVENUE, 2M",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4373,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1093,R4,"1330 FIFTH AVENUE, 2N",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4374,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1095,R4,"1330 FIFTH AVENUE, 2P",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4375,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1096,R4,"1330 FIFTH AVENUE, 3A",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4376,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1097,R4,"1330 FIFTH AVENUE, 3B",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4377,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1098,R4,"1330 FIFTH AVENUE, 3C",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4378,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1102,R4,"1330 FIFTH AVENUE, 3G",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4379,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1104,R4,"1330 FIFTH AVENUE, 3I",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4380,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1108,R4,"1330 FIFTH AVENUE, 3M",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4381,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1109,R4,"1330 FIFTH AVENUE, 3N",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4382,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1111,R4,"1330 FIFTH AVENUE, 3P",10026,1,,1,,,1989,2,R4,"$860,000.00",5/4/2023
4383,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1112,R4,"1330 FIFTH AVENUE, 4A",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4384,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1113,R4,"1330 FIFTH AVENUE, 4B",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4385,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1114,R4,"1330 FIFTH AVENUE, 4C",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4386,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1115,R4,"1330 FIFTH AVENUE, 4D",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4387,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1117,R4,"1330 FIFTH AVENUE, 4F",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4388,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1118,R4,"1330 FIFTH AVENUE, 4G",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4389,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1120,R4,"1330 FIFTH AVENUE, 4I",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4390,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1122,R4,"1330 FIFTH AVENUE, 4K",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4391,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1123,R4,"1330 FIFTH AVENUE, 4L",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4392,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1124,R4,"1330 FIFTH AVENUE, 4M",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4393,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1125,R4,"1330 FIFTH AVENUE, 4N",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4394,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1126,R4,"1330 FIFTH AVENUE, 4O",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4395,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1127,R4,"1330 FIFTH AVENUE, 4P",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4396,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1128,R4,"1330 FIFTH AVENUE, 5A",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4397,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1131,R4,"1330 FIFTH AVENUE, 5D",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4398,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1132,R4,"1330 FIFTH AVENUE, 5E",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4399,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1134,R4,"1330 FIFTH AVENUE, 5G",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4400,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1138,R4,"1330 FIFTH AVENUE, 5K",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4401,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1139,R4,"1330 FIFTH AVENUE, 5L",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4402,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1140,R4,"1330 FIFTH AVENUE, 5M",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4403,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1141,R4,"1330 FIFTH AVENUE, 5N",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4404,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1143,R4,"1330 FIFTH AVENUE, 5P",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4405,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1144,R4,"1330 FIFTH AVENUE, 6A",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4406,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1145,R4,"1330 FIFTH AVENUE, 6B",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4407,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1147,R4,"1330 FIFTH AVENUE, 6D",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4408,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1150,R4,"1330 FIFTH AVENUE, 6G",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4409,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1156,R4,"1330 FIFTH AVENUE, 6M",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4410,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1595,1159,R4,"1330 FIFTH AVENUE, 6P",10026,1,,1,,,1989,2,R4,"$22,500,000.00",3/13/2023
4411,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1042,R4,"1400 5 AVENUE, TH-B1",10026,1,,1,,,2003,2,R4,"$1,615,000.00",10/26/2023
4412,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1080,R4,"1400 5 AVENUE, 3G",10026,1,,1,,,2003,2,R4,"$800,000.00",5/30/2023
4413,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1118,R4,"1400 5 AVENUE, 4H",10026,1,,1,,,2003,2,R4,"$800,000.00",1/30/2023
4414,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1130,R4,"1400 FIFTH AVENUE, 4N",10026,1,,1,,,2003,2,R4,"$899,000.00",8/28/2023
4415,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1253,R4,"40 WEST 116 STREET, A505",10026,1,,1,,,2006,2,R4,"$1,287,000.00",2/8/2023
4416,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1314,R4,"40 W 116TH STREET, A902",10026,1,,1,,,,2,R4,$0.00,8/10/2023
4417,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1599,1361,R4,"40 WEST 116 STREET, B209",10026,1,,1,,,2006,2,R4,"$1,250,000.00",2/14/2023
4418,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1600,1210,R4,"23 WEST 116 STREET, 3B",10026,1,,1,,,2013,2,R4,"$1,150,000.00",7/25/2023
4419,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1600,1230,R4,"23 WEST 116TH STREET, 5D",10026,1,,1,,,2013,2,R4,"$1,075,000.00",5/16/2023
4420,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1718,1010,R4,"42 WEST 120 STREET, 3B",10027,1,,1,,,1909,2,R4,"$515,000.00",11/17/2022
4421,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1718,1015,R4,"42 WEST 120TH STREET, 4C",10027,1,,1,,,1909,2,R4,"$480,000.00",9/1/2023
4422,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1720,1033,R4,"1 MT MORRIS PARK WEST, 6D",10027,1,,1,,,,2,R4,"$1,299,000.00",8/23/2023
4423,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1721,1010,R4,"3 WEST 122 STREET, 3B",10027,1,,1,,,,2,R4,"$680,000.00",5/10/2023
4424,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1721,1023,R4,"3 WEST 122ND ST, 6C",10027,1,,1,,,,2,R4,"$995,000.00",2/15/2023
4425,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1007,R4,"50 WEST 127TH STREET, 3D",10027,1,,1,,,,2,R4,"$1,495,000.00",2/3/2023
4426,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1009,R4,"50 WEST 127TH STREET, 4B",10027,1,,1,,,,2,R4,"$1,280,000.00",4/26/2023
4427,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1012,R4,"50 WEST 127 STREET, 5A",10027,1,,1,,,,2,R4,"$770,000.00",9/20/2023
4428,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1101,R4,"26 WEST 127TH STREET, 1A",10027,1,,1,,,2022,2,R4,"$420,000.00",1/19/2023
4429,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1103,R4,"26 WEST 127TH, 2A",10027,1,,1,,,2022,2,R4,"$595,000.00",5/31/2023
4430,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1104,R4,"26 WEST 127TH, 2B",10027,1,,1,,,2022,2,R4,"$595,000.00",4/18/2023
4431,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1105,R4,"26 WEST 127TH STREET, 3A",10027,1,,1,,,2022,2,R4,$0.00,9/16/2023
4432,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1105,R4,"26 WEST 127TH, 3A",10027,1,,1,,,2022,2,R4,"$620,000.00",1/23/2023
4433,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1106,R4,"26 WEST 127TH, 3B",10027,1,,1,,,2022,2,R4,"$625,000.00",2/7/2023
4434,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1107,R4,"26 WEST 127TH, 4A",10027,1,,1,,,2022,2,R4,"$630,000.00",2/7/2023
4435,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1108,R4,"26 WEST 127TH, 4B",10027,1,,1,,,2022,2,R4,"$630,000.00",2/22/2023
4436,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1109,R4,"26 WEST 127TH, 5A",10027,1,,1,,,2022,2,R4,"$661,863.00",1/19/2023
4437,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1110,R4,"26 WEST 127TH, 5B",10027,1,,1,,,2022,2,R4,"$650,000.00",4/21/2023
4438,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1111,R4,"26 WEST 127TH STREET, 6A",10027,1,,1,,,2022,2,R4,"$670,000.00",3/3/2023
4439,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1724,1112,R4,"26 WEST 127TH, 6B",10027,1,,1,,,2022,2,R4,"$670,000.00",2/15/2023
4440,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1727,1021,R4,"380 LENOX AVENUE, 4C",10027,1,,1,,,2005,2,R4,"$1,018,000.00",8/21/2023
4441,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1727,1034,R4,"380 LENOX AVENUE, 6B",10027,1,,1,,,2005,2,R4,"$1,050,000.00",7/27/2023
4442,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1727,1036,R4,"380 LENOX AVENUE, 6D",10027,1,,1,,,2005,2,R4,"$1,550,000.00",7/31/2023
4443,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1727,1052,R4,"380 LENOX AVENUE, 8E",10027,1,,1,,,2005,2,R4,"$1,200,000.00",9/15/2023
4444,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1727,1071,R4,"380 LENOX AVENUE, 12B",10027,1,,1,,,2005,2,R4,$0.00,8/30/2023
4445,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1729,1009,R4,"55 WEST 131 STREET, B-5",10037,1,,1,,,,2,R4,"$625,000.00",10/30/2023
4446,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1735,1079,R4,"48 WEST 138 STREET, 6E",10037,1,,1,,,1940,2,R4,"$375,000.00",11/1/2022
4447,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1746,1066,R4,"1485 5 AVENUE, 13J",10035,1,,1,,,2007,2,R4,$0.00,11/28/2022
4448,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1746,1101,R4,"1485 5TH AVENUE, 17G",10035,1,,1,,,2007,2,R4,$0.00,5/23/2023
4449,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1746,1146,R4,"1485 FIFTH AVENUE, 24E",10035,1,,1,,,2007,2,R4,"$1,810,000.00",2/24/2023
4450,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1753,1207,R4,"2077 5 AVENUE, 4C",10035,1,,1,,,,2,R4,"$1,050,000.00",12/2/2022
4451,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1753,1303,R4,"51 EAST 128TH STREET, 1C",10035,1,,1,,,2008,2,R4,"$465,000.00",5/8/2023
4452,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1756,1128,R4,"48 EAST 132 STREET, PHC",10037,1,,1,,,2015,2,R4,"$695,000.00",9/18/2023
4453,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1767,1002,R4,"159 EAST 118TH STREET, 1B",10035,1,,1,,,2023,2,R4,"$950,000.00",9/20/2023
4454,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1767,1005,R4,"159 EAST 118TH STREET, 3A",10035,1,,1,,,2023,2,R4,"$680,000.00",9/28/2023
4455,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1767,1011,R4,"159 EAST 118TH STREET, 6PHA",10035,1,,1,,,2023,2,R4,"$950,000.00",9/5/2023
4456,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1767,1012,R4,"159 EAST 118TH STREET, 6PHB",10035,1,,1,,,2023,2,R4,"$920,000.00",9/22/2023
4457,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1023,R4,"137 CENTRAL PARK NORTH, 5C",10026,1,,1,,,1910,2,R4,"$755,000.00",5/8/2023
4458,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1024,R4,"137 CENTRAL PARK NORTH, 5D",10026,1,,1,,,1910,2,R4,$0.00,3/13/2023
4459,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1208,R4,"111 CENTRAL PARK NORTH, 7A",10026,1,,1,,,2006,2,R4,$0.00,6/27/2023
4460,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1224,R4,"111 CENTRAL PARK NORTH, 6B",10026,1,,1,,,2006,2,R4,"$2,640,000.00",12/29/2022
4461,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1226,R4,"111 CENTRAL PARK NORTH, 8B",10026,1,,1,,,2006,2,R4,"$1,320,000.00",6/12/2023
4462,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1423,R4,"145 CENTRAL PARK NORTH, 8B",10026,1,,1,,,2018,2,R4,"$1,923,666.00",3/22/2023
4463,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1425,R4,"145 CENTRAL PARK NORTH, 9A",10026,1,,1,,,2018,2,R4,"$3,237,334.00",12/19/2022
4464,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1435,R4,"145 CENTRAL PARK NORTH, 12B",10026,1,,1,,,2018,2,R4,"$4,083,000.00",12/13/2022
4465,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1820,1437,R4,"145 CENTRAL PARK NORTH, PH-B",10026,1,,1,,,2018,2,R4,"$4,587,000.00",6/23/2023
4466,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1821,1119,R4,"118 WEST 112 STREET, 5C",10026,1,,1,,,1915,2,R4,"$625,000.00",7/28/2023
4467,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1103,R4,"127 WEST 112 STREET, 1C",10026,1,,1,,,2018,2,R4,"$1,335,000.00",2/2/2023
4468,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1104,R4,"127 WEST 112 STREET, 2A",10026,1,,1,,,2018,2,R4,"$720,412.00",2/6/2023
4469,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1105,R4,"127 WEST 112 STREET, 2B",10026,1,,1,,,2018,2,R4,"$1,196,444.00",12/19/2022
4470,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1107,R4,"127 WEST 112 STREET, 2D",10026,1,,1,,,2018,2,R4,"$560,038.00",1/23/2023
4471,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1111,R4,"127 WEST 112 STREET, 3D",10026,1,,1,,,2018,2,R4,"$605,859.00",1/4/2023
4472,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1822,1112,R4,"127 WEST 112 STREET, 4A",10026,1,,1,,,2018,2,R4,"$795,000.00",2/14/2023
